scenario,seed,method,declared_failure,always_answer_form,gate_wrapped_answer
interference_hidden_confounding,85300034,Best fixed expert,identification,True,False
interference_hidden_confounding,85300034,Metadata-only selector,identification,True,False
interference_hidden_confounding,85300034,Shallow risk selector,identification,True,False
interference_hidden_confounding,85300034,Convex stack,identification,True,False
interference_hidden_confounding,85300034,Linear g-computation,identification,True,False
interference_hidden_confounding,85300034,Random forest g-computation,identification,True,False
interference_hidden_confounding,85300034,AIPW / network orthogonal,identification,True,False
interference_hidden_confounding,85300034,DR learner (spline nuisances),identification,True,False
interference_hidden_confounding,85300035,Pretrained soft router,identification,True,False
interference_hidden_confounding,85300035,Pretrained hard top-1,identification,True,False
interference_hidden_confounding,85300035,Temperature-scaled router,identification,True,False
interference_hidden_confounding,85300035,Uniform expert mean,identification,True,False
interference_hidden_confounding,85300035,Median expert,identification,True,False
interference_hidden_confounding,85300035,Best fixed expert,identification,True,False
interference_hidden_confounding,85300035,Metadata-only selector,identification,True,False
interference_hidden_confounding,85300035,Shallow risk selector,identification,True,False
interference_hidden_confounding,85300035,Convex stack,identification,True,False
interference_hidden_confounding,85300035,Linear g-computation,identification,True,False
interference_hidden_confounding,85300035,Random forest g-computation,identification,True,False
interference_hidden_confounding,85300035,AIPW / network orthogonal,identification,True,False
interference_hidden_confounding,85300035,DR learner (spline nuisances),identification,True,False
interference_hidden_confounding,85300036,Pretrained soft router,identification,True,False
interference_hidden_confounding,85300036,Pretrained hard top-1,identification,True,False
interference_hidden_confounding,85300036,Temperature-scaled router,identification,True,False
interference_hidden_confounding,85300036,Uniform expert mean,identification,True,False
interference_hidden_confounding,85300036,Median expert,identification,True,False
interference_hidden_confounding,85300036,Best fixed expert,identification,True,False
interference_hidden_confounding,85300036,Metadata-only selector,identification,True,False
interference_hidden_confounding,85300036,Shallow risk selector,identification,True,False
interference_hidden_confounding,85300036,Convex stack,identification,True,False
interference_hidden_confounding,85300036,Linear g-computation,identification,True,False
interference_hidden_confounding,85300036,Random forest g-computation,identification,True,False
interference_hidden_confounding,85300036,AIPW / network orthogonal,identification,True,False
interference_hidden_confounding,85300036,DR learner (spline nuisances),identification,True,False
interference_hidden_confounding,85300037,Pretrained soft router,identification,True,False
interference_hidden_confounding,85300037,Pretrained hard top-1,identification,True,False
interference_hidden_confounding,85300037,Temperature-scaled router,identification,True,False
interference_hidden_confounding,85300037,Uniform expert mean,identification,True,False
interference_hidden_confounding,85300037,Median expert,identification,True,False
interference_hidden_confounding,85300037,Best fixed expert,identification,True,False
interference_hidden_confounding,85300037,Metadata-only selector,identification,True,False
interference_hidden_confounding,85300037,Shallow risk selector,identification,True,False
interference_hidden_confounding,85300037,Convex stack,identification,True,False
interference_hidden_confounding,85300037,Linear g-computation,identification,True,False
interference_hidden_confounding,85300037,Random forest g-computation,identification,True,False
interference_hidden_confounding,85300037,AIPW / network orthogonal,identification,True,False
interference_hidden_confounding,85300037,DR learner (spline nuisances),identification,True,False
interference_hidden_confounding,85300038,Pretrained soft router,identification,True,False
interference_hidden_confounding,85300038,Pretrained hard top-1,identification,True,False
interference_hidden_confounding,85300038,Temperature-scaled router,identification,True,False
interference_hidden_confounding,85300038,Uniform expert mean,identification,True,False
interference_hidden_confounding,85300038,Median expert,identification,True,False
interference_hidden_confounding,85300038,Best fixed expert,identification,True,False
interference_hidden_confounding,85300038,Metadata-only selector,identification,True,False
interference_hidden_confounding,85300038,Shallow risk selector,identification,True,False
interference_hidden_confounding,85300038,Convex stack,identification,True,False
interference_hidden_confounding,85300038,Linear g-computation,identification,True,False
